row_id;order_id;order_date;ship_date;ship_mode;customer_id;product_id
2170;CA-2018-117870;2022-04-27;2022-04-30;Second Class;JH-15820;TEC-AC-10000927
2171;CA-2018-117870;2022-04-27;2022-04-30;Second Class;JH-15820;TEC-PH-10003931
2172;US-2018-137491;2023-02-17;2023-02-23;Standard Class;LC-16930;FUR-CH-10004675
2173;CA-2015-152296;2019-10-30;2019-11-01;First Class;IL-15100;OFF-BI-10004506
2174;CA-2017-112025;2021-10-28;2021-11-02;Standard Class;LS-16975;OFF-BI-10002353
2175;CA-2016-132507;2020-10-28;2020-11-01;Second Class;CC-12610;OFF-ST-10000943
2176;CA-2017-125738;2022-01-13;2022-01-19;Standard Class;PB-18805;OFF-PA-10000740
2177;CA-2017-125738;2022-01-13;2022-01-19;Standard Class;PB-18805;OFF-PA-10003001
2178;CA-2017-125738;2022-01-13;2022-01-19;Standard Class;PB-18805;OFF-BI-10001628
2179;CA-2017-125738;2022-01-13;2022-01-19;Standard Class;PB-18805;OFF-PA-10001509
2180;CA-2017-128818;2021-08-05;2021-08-09;Standard Class;CJ-12010;OFF-BI-10000309
2181;CA-2017-128818;2021-08-05;2021-08-09;Standard Class;CJ-12010;OFF-LA-10003923
2182;CA-2017-128818;2021-08-05;2021-08-09;Standard Class;CJ-12010;FUR-CH-10002084
2183;CA-2017-128818;2021-08-05;2021-08-09;Standard Class;CJ-12010;TEC-MA-10000488
2184;CA-2017-128818;2021-08-05;2021-08-09;Standard Class;CJ-12010;TEC-AC-10001767
2185;CA-2017-128818;2021-08-05;2021-08-09;Standard Class;CJ-12010;FUR-FU-10001940
2186;CA-2018-124576;2022-10-30;2022-11-02;Second Class;HK-14890;OFF-BI-10002735
2187;CA-2017-101378;2021-10-12;2021-10-12;Same Day;RH-19600;TEC-AC-10002345
2188;CA-2018-143063;2022-11-08;2022-11-13;Standard Class;IL-15100;OFF-EN-10003134
2189;CA-2018-143063;2022-11-08;2022-11-13;Standard Class;IL-15100;FUR-FU-10003708
2190;CA-2018-143063;2022-11-08;2022-11-13;Standard Class;IL-15100;TEC-PH-10003645
2191;CA-2017-118913;2021-09-23;2021-09-27;Standard Class;AS-10240;OFF-AP-10000692
2192;CA-2017-128412;2022-03-10;2022-03-17;Standard Class;AP-10915;OFF-BI-10001718
2193;CA-2017-128412;2022-03-10;2022-03-17;Standard Class;AP-10915;OFF-AP-10002082
2194;CA-2017-128412;2022-03-10;2022-03-17;Standard Class;AP-10915;OFF-PA-10001125
2195;CA-2017-128412;2022-03-10;2022-03-17;Standard Class;AP-10915;OFF-AP-10000252
2196;CA-2017-128412;2022-03-10;2022-03-17;Standard Class;AP-10915;TEC-AC-10003038
2197;CA-2017-136483;2022-03-01;2022-03-06;Standard Class;AG-10390;OFF-AR-10000940
2198;CA-2015-163013;2020-02-26;2020-03-03;Standard Class;BF-11080;OFF-AR-10001954
2199;CA-2016-135363;2020-06-26;2020-07-01;Standard Class;CK-12205;OFF-PA-10003177
2200;CA-2016-135363;2020-06-26;2020-07-01;Standard Class;CK-12205;OFF-PA-10000533
2201;US-2015-165659;2019-08-30;2019-09-04;Standard Class;LT-17110;FUR-FU-10001935
2202;US-2015-165659;2019-08-30;2019-09-04;Standard Class;LT-17110;TEC-PH-10002563
2203;CA-2016-138002;2020-12-05;2020-12-11;Standard Class;BT-11305;OFF-BI-10002160
2204;CA-2016-138002;2020-12-05;2020-12-11;Standard Class;BT-11305;FUR-FU-10004748
2205;CA-2016-128860;2020-09-27;2020-10-03;Standard Class;SC-20725;FUR-FU-10001473
2206;CA-2017-164350;2021-12-09;2021-12-11;Second Class;CG-12040;OFF-AR-10000538
2207;US-2015-103905;2019-10-12;2019-10-18;Standard Class;AW-10930;OFF-BI-10001098
2208;US-2015-103905;2019-10-12;2019-10-18;Standard Class;AW-10930;TEC-PH-10001552
2209;CA-2016-129854;2020-11-20;2020-11-24;Standard Class;RB-19705;OFF-AR-10000390
2210;CA-2015-125556;2020-02-12;2020-02-14;Second Class;ML-17410;TEC-PH-10001079
2211;CA-2015-125556;2020-02-12;2020-02-14;Second Class;ML-17410;OFF-BI-10003460
2212;CA-2017-162313;2022-02-25;2022-02-28;First Class;VB-21745;OFF-AP-10003842
2213;CA-2018-107874;2023-02-19;2023-02-23;Standard Class;SW-20275;FUR-FU-10003535
2214;CA-2018-129378;2022-12-30;2022-12-31;First Class;NS-18505;OFF-BI-10002012
2215;CA-2018-129378;2022-12-30;2022-12-31;First Class;NS-18505;OFF-BI-10001922
2216;CA-2018-129378;2022-12-30;2022-12-31;First Class;NS-18505;OFF-AP-10000576
2217;CA-2018-129378;2022-12-30;2022-12-31;First Class;NS-18505;FUR-CH-10000553
2218;CA-2015-151953;2019-12-19;2019-12-24;Standard Class;DB-13555;OFF-AR-10003469
2219;CA-2018-130841;2022-10-26;2022-10-30;Standard Class;MH-17620;OFF-BI-10000145
2220;CA-2018-130841;2022-10-26;2022-10-30;Standard Class;MH-17620;OFF-ST-10001580
2221;CA-2018-130841;2022-10-26;2022-10-30;Standard Class;MH-17620;TEC-PH-10001817
2222;CA-2016-131884;2021-03-06;2021-03-06;Same Day;DK-13375;TEC-PH-10001578
2223;CA-2016-131884;2021-03-06;2021-03-06;Same Day;DK-13375;OFF-AR-10004078
2224;CA-2016-131884;2021-03-06;2021-03-06;Same Day;DK-13375;FUR-CH-10004860
2225;CA-2018-121909;2022-10-29;2022-11-03;Standard Class;EA-14035;OFF-PA-10003790
2226;CA-2017-106383;2021-06-17;2021-06-19;Second Class;BT-11440;FUR-BO-10002202
2227;CA-2018-130771;2022-10-27;2022-11-01;Standard Class;LA-16780;OFF-FA-10003059
2228;CA-2018-130771;2022-10-27;2022-11-01;Standard Class;LA-16780;TEC-PH-10002496
2229;CA-2017-139157;2021-12-30;2022-01-03;Standard Class;GM-14680;FUR-TA-10003238
2230;CA-2015-128055;2019-06-29;2019-07-04;Standard Class;AA-10315;OFF-BI-10004390
2231;CA-2015-128055;2019-06-29;2019-07-04;Standard Class;AA-10315;OFF-AP-10002765
2232;CA-2018-157091;2022-09-24;2022-09-29;Standard Class;DB-13405;FUR-FU-10000293
2233;CA-2018-132122;2022-10-07;2022-10-12;Standard Class;JH-15820;OFF-ST-10003692
2234;CA-2016-123232;2021-03-14;2021-03-16;Second Class;DJ-13630;TEC-PH-10001051
2235;CA-2018-104066;2023-03-05;2023-03-10;Standard Class;QJ-19255;TEC-AC-10001013
2236;CA-2016-145849;2020-12-14;2020-12-16;Second Class;CT-11995;OFF-ST-10000025
2237;CA-2016-145849;2020-12-14;2020-12-16;Second Class;CT-11995;OFF-AR-10000817
2238;CA-2017-122322;2021-10-13;2021-10-19;Standard Class;RH-19510;OFF-SU-10000952
2239;CA-2018-166849;2022-07-19;2022-07-25;Standard Class;SJ-20125;FUR-FU-10004597
2240;CA-2017-146633;2022-02-13;2022-02-15;Second Class;TG-21310;OFF-BI-10003527
2241;CA-2017-146633;2022-02-13;2022-02-15;Second Class;TG-21310;OFF-BI-10002982
2242;US-2017-126893;2022-02-24;2022-03-01;Standard Class;CT-11995;TEC-PH-10004165
2243;CA-2018-103380;2023-02-19;2023-02-23;Standard Class;BF-11005;OFF-ST-10003442
2244;CA-2018-103380;2023-02-19;2023-02-23;Standard Class;BF-11005;OFF-AR-10003856
2245;CA-2018-103380;2023-02-19;2023-02-23;Standard Class;BF-11005;OFF-FA-10004248
2246;CA-2018-103380;2023-02-19;2023-02-23;Standard Class;BF-11005;OFF-AP-10001492
2247;CA-2018-103380;2023-02-19;2023-02-23;Standard Class;BF-11005;TEC-PH-10004165
2248;CA-2016-116092;2020-05-15;2020-05-18;Second Class;JM-16195;OFF-PA-10004285
2249;CA-2016-116092;2020-05-15;2020-05-18;Second Class;JM-16195;OFF-BI-10001628
2250;CA-2016-116092;2020-05-15;2020-05-18;Second Class;JM-16195;OFF-BI-10000546
2251;CA-2016-116092;2020-05-15;2020-05-18;Second Class;JM-16195;OFF-AP-10001391
2252;CA-2016-116092;2020-05-15;2020-05-18;Second Class;JM-16195;OFF-PA-10000477
2253;CA-2017-117849;2021-07-14;2021-07-16;Second Class;JK-16120;OFF-PA-10004327
2254;CA-2016-169201;2020-12-27;2020-12-30;First Class;HG-14965;OFF-AP-10000696
2255;CA-2016-169201;2020-12-27;2020-12-30;First Class;HG-14965;OFF-AP-10002082
2256;CA-2017-164091;2021-12-16;2021-12-21;Standard Class;LA-16780;TEC-PH-10001944
2257;CA-2017-164091;2021-12-16;2021-12-21;Standard Class;LA-16780;FUR-FU-10004952
2258;CA-2018-105214;2022-09-14;2022-09-17;First Class;TS-21610;FUR-CH-10000015
2259;CA-2018-105214;2022-09-14;2022-09-17;First Class;TS-21610;OFF-PA-10001776
2260;CA-2016-117611;2021-02-06;2021-02-08;Second Class;MZ-17335;OFF-FA-10002280
2261;CA-2016-117611;2021-02-06;2021-02-08;Second Class;MZ-17335;TEC-AC-10002049
2262;US-2016-137960;2021-03-18;2021-03-18;Same Day;MW-18220;TEC-AC-10002253
2263;CA-2018-122994;2022-05-07;2022-05-10;First Class;MV-17485;FUR-BO-10004015
2264;CA-2017-131065;2022-02-12;2022-02-14;Second Class;AA-10375;TEC-AC-10004145
2265;CA-2017-131065;2022-02-12;2022-02-14;Second Class;AA-10375;OFF-PA-10002479
2266;CA-2017-131065;2022-02-12;2022-02-14;Second Class;AA-10375;OFF-BI-10004970
2267;CA-2018-149146;2023-01-10;2023-01-10;Same Day;SM-20320;OFF-PA-10003919
2268;CA-2018-137470;2022-12-16;2022-12-16;Same Day;TP-21415;OFF-PA-10002001
2269;CA-2018-105480;2023-03-20;2023-03-26;Standard Class;DK-13225;OFF-PA-10002787
2270;CA-2018-105480;2023-03-20;2023-03-26;Standard Class;DK-13225;OFF-BI-10003291
2271;CA-2018-164917;2023-03-02;2023-03-07;Standard Class;MK-17905;OFF-AR-10004344
2272;CA-2016-102036;2020-12-20;2020-12-26;Standard Class;CS-12130;OFF-ST-10003123
2273;CA-2016-142944;2020-06-04;2020-06-09;Standard Class;JL-15850;FUR-FU-10000308
2274;CA-2016-142944;2020-06-04;2020-06-09;Standard Class;JL-15850;TEC-CO-10003763
2275;CA-2015-157882;2020-01-01;2020-01-06;Second Class;AR-10405;FUR-TA-10001866
2276;CA-2015-157882;2020-01-01;2020-01-06;Second Class;AR-10405;FUR-CH-10002774
2277;CA-2015-104283;2019-09-25;2019-09-29;Standard Class;LM-17065;OFF-ST-10004337
2278;CA-2015-104283;2019-09-25;2019-09-29;Standard Class;LM-17065;FUR-TA-10001039
2279;CA-2015-104283;2019-09-25;2019-09-29;Standard Class;LM-17065;TEC-AC-10000109
2280;CA-2018-142622;2023-01-28;2023-01-31;First Class;JK-15625;FUR-CH-10003833
2281;CA-2018-142622;2023-01-28;2023-01-31;First Class;JK-15625;FUR-CH-10004289
2282;CA-2018-142622;2023-01-28;2023-01-31;First Class;JK-15625;FUR-BO-10004467
2283;CA-2017-132143;2021-12-02;2021-12-04;First Class;FM-14215;OFF-PA-10002713
2284;CA-2016-153108;2020-06-03;2020-06-07;Standard Class;SF-20200;TEC-PH-10001552
2285;CA-2016-153108;2020-06-03;2020-06-07;Standard Class;SF-20200;OFF-AP-10002222
2286;CA-2017-112676;2021-08-03;2021-08-06;First Class;PJ-18835;OFF-PA-10003971
2287;CA-2018-165687;2023-02-15;2023-02-21;Standard Class;CS-12355;OFF-AP-10004036
2288;US-2018-112928;2022-08-30;2022-09-03;Second Class;BB-10990;OFF-AP-10002287
2289;CA-2018-143343;2022-09-08;2022-09-11;First Class;BW-11200;OFF-AR-10002375
2290;CA-2018-115154;2022-04-08;2022-04-11;First Class;RS-19420;FUR-TA-10001950
2291;CA-2016-149342;2020-07-19;2020-07-24;Standard Class;TS-21160;TEC-PH-10001557
2292;CA-2016-149342;2020-07-19;2020-07-24;Standard Class;TS-21160;FUR-FU-10002937
2293;CA-2016-149342;2020-07-19;2020-07-24;Standard Class;TS-21160;OFF-PA-10001166
2294;CA-2016-130995;2021-01-30;2021-02-04;Standard Class;QJ-19255;TEC-PH-10000347
2295;CA-2018-127929;2023-03-23;2023-03-27;Standard Class;FM-14215;FUR-FU-10003708
2296;CA-2016-113145;2021-01-30;2021-02-03;Standard Class;VD-21670;OFF-PA-10002659
2297;CA-2016-113145;2021-01-30;2021-02-03;Standard Class;VD-21670;FUR-FU-10000965
2298;CA-2016-113145;2021-01-30;2021-02-03;Standard Class;VD-21670;TEC-PH-10001527
2299;CA-2016-113145;2021-01-30;2021-02-03;Standard Class;VD-21670;TEC-AC-10001838
2300;CA-2016-113145;2021-01-30;2021-02-03;Standard Class;VD-21670;TEC-PH-10002597
2301;CA-2015-162362;2020-02-12;2020-02-16;Standard Class;JL-15505;OFF-BI-10000756
2302;CA-2015-162362;2020-02-12;2020-02-16;Standard Class;JL-15505;OFF-BI-10000546
2303;CA-2017-106558;2021-04-17;2021-04-21;Standard Class;DL-13495;TEC-AC-10001142
2304;CA-2018-157931;2022-12-16;2022-12-21;Second Class;MO-17800;FUR-CH-10000785
2305;CA-2018-157931;2022-12-16;2022-12-21;Second Class;MO-17800;OFF-PA-10000474
2306;CA-2017-115574;2022-03-23;2022-03-24;First Class;BP-11185;FUR-BO-10003441
2307;CA-2016-160794;2020-11-04;2020-11-06;First Class;MS-17980;OFF-PA-10004156
2308;CA-2018-116225;2023-02-03;2023-02-07;Standard Class;SV-20935;TEC-AC-10001432
2309;US-2018-120418;2022-09-09;2022-09-10;First Class;BC-11125;FUR-CH-10001394
2310;US-2018-120418;2022-09-09;2022-09-10;First Class;BC-11125;OFF-ST-10002370
2311;US-2018-120418;2022-09-09;2022-09-10;First Class;BC-11125;OFF-AR-10002956
2312;US-2018-120418;2022-09-09;2022-09-10;First Class;BC-11125;OFF-AR-10001955
2313;US-2018-120418;2022-09-09;2022-09-10;First Class;BC-11125;OFF-ST-10001809
2314;CA-2018-122035;2022-10-18;2022-10-23;Standard Class;EM-13825;OFF-LA-10004093
2315;CA-2018-122035;2022-10-18;2022-10-23;Standard Class;EM-13825;OFF-AP-10002118
2316;CA-2018-122035;2022-10-18;2022-10-23;Standard Class;EM-13825;OFF-BI-10000404
2317;CA-2018-122035;2022-10-18;2022-10-23;Standard Class;EM-13825;FUR-CH-10003833
2318;CA-2018-122035;2022-10-18;2022-10-23;Standard Class;EM-13825;OFF-BI-10002072
2319;CA-2018-122035;2022-10-18;2022-10-23;Standard Class;EM-13825;TEC-AC-10003095
2320;CA-2016-117828;2021-03-23;2021-03-26;First Class;BD-11500;OFF-AP-10001563
2321;CA-2018-165491;2022-06-18;2022-06-22;Standard Class;HW-14935;TEC-AC-10000358
2322;CA-2016-109470;2021-03-31;2021-04-03;Second Class;KC-16255;OFF-BI-10004492
2323;CA-2016-109470;2021-03-31;2021-04-03;Second Class;KC-16255;OFF-BI-10001072
2324;CA-2016-109470;2021-03-31;2021-04-03;Second Class;KC-16255;OFF-BI-10003707
2325;CA-2016-109470;2021-03-31;2021-04-03;Second Class;KC-16255;OFF-BI-10000977
2326;CA-2016-105102;2020-12-14;2020-12-18;Second Class;BM-11575;OFF-BI-10002082
2327;CA-2016-105102;2020-12-14;2020-12-18;Second Class;BM-11575;FUR-BO-10004709
2328;CA-2016-105102;2020-12-14;2020-12-18;Second Class;BM-11575;OFF-PA-10002365
2329;CA-2018-138422;2022-12-22;2022-12-25;First Class;KN-16705;OFF-EN-10004147
2330;US-2016-147739;2021-03-25;2021-03-29;Standard Class;JD-16150;FUR-FU-10001468
2331;CA-2017-155187;2021-12-23;2021-12-25;Second Class;LA-16780;OFF-ST-10000642
2332;CA-2017-155187;2021-12-23;2021-12-25;Second Class;LA-16780;OFF-PA-10000380
2333;CA-2018-169285;2022-06-19;2022-06-23;Standard Class;RW-19690;OFF-PA-10004071
2334;CA-2018-169285;2022-06-19;2022-06-23;Standard Class;RW-19690;OFF-PA-10004971
2335;CA-2015-140886;2019-12-29;2020-01-02;Standard Class;KW-16570;OFF-AP-10000696
2336;CA-2018-152695;2023-03-10;2023-03-10;Same Day;CC-12220;OFF-EN-10004030
2337;CA-2018-152695;2023-03-10;2023-03-10;Same Day;CC-12220;OFF-AP-10000026
2338;CA-2015-110639;2019-11-21;2019-11-21;Same Day;RH-19495;OFF-PA-10003936
2339;CA-2015-110639;2019-11-21;2019-11-21;Same Day;RH-19495;OFF-PA-10004530
2340;CA-2015-121727;2019-11-17;2019-11-22;Standard Class;JK-15625;OFF-AR-10004930
2341;CA-2017-137736;2022-02-08;2022-02-13;Standard Class;DC-13285;OFF-AR-10004999
2342;US-2015-143231;2020-03-30;2020-04-02;First Class;GM-14455;FUR-FU-10002501
2343;US-2015-143231;2020-03-30;2020-04-02;First Class;GM-14455;TEC-AC-10000358
2344;US-2015-155894;2019-10-24;2019-10-28;Second Class;CL-11890;OFF-ST-10004804
2345;CA-2017-119025;2021-05-23;2021-05-29;Standard Class;PV-18985;OFF-AP-10001205
2346;CA-2017-159373;2021-06-11;2021-06-16;Standard Class;LT-17110;OFF-PA-10000659
2347;CA-2017-159373;2021-06-11;2021-06-16;Standard Class;LT-17110;OFF-BI-10004141
2348;CA-2017-159373;2021-06-11;2021-06-16;Standard Class;LT-17110;FUR-TA-10004619
2349;CA-2018-109701;2023-03-02;2023-03-03;Same Day;AM-10360;OFF-BI-10004187
2350;CA-2018-109701;2023-03-02;2023-03-03;Same Day;AM-10360;OFF-BI-10000632
2351;CA-2018-109701;2023-03-02;2023-03-03;Same Day;AM-10360;OFF-PA-10003724
2352;CA-2018-109701;2023-03-02;2023-03-03;Same Day;AM-10360;OFF-AP-10002765
2353;CA-2018-109701;2023-03-02;2023-03-03;Same Day;AM-10360;OFF-AR-10001868
2354;CA-2016-111514;2020-11-29;2020-12-01;First Class;SC-20260;FUR-BO-10002545
2355;CA-2016-111514;2020-11-29;2020-12-01;First Class;SC-20260;OFF-BI-10002735
2356;CA-2016-111514;2020-11-29;2020-12-01;First Class;SC-20260;TEC-AC-10004864
2357;CA-2016-111514;2020-11-29;2020-12-01;First Class;SC-20260;TEC-MA-10000597
2358;US-2015-148838;2019-06-15;2019-06-19;Standard Class;CP-12340;FUR-TA-10003473
2359;US-2015-148838;2019-06-15;2019-06-19;Standard Class;CP-12340;FUR-TA-10001950
2360;US-2015-148838;2019-06-15;2019-06-19;Standard Class;CP-12340;FUR-TA-10004175
2361;US-2015-148838;2019-06-15;2019-06-19;Standard Class;CP-12340;OFF-PA-10002960
2362;US-2015-148838;2019-06-15;2019-06-19;Standard Class;CP-12340;OFF-PA-10000919
2363;CA-2018-136497;2022-07-15;2022-07-19;Standard Class;RF-19840;OFF-BI-10001553
2364;US-2017-108637;2021-06-11;2021-06-16;Standard Class;AB-10060;FUR-FU-10004864
2365;US-2017-108637;2021-06-11;2021-06-16;Standard Class;AB-10060;OFF-AP-10004540
2366;US-2017-108637;2021-06-11;2021-06-16;Standard Class;AB-10060;OFF-BI-10004965
2367;CA-2015-102295;2020-02-22;2020-02-24;Second Class;EH-13990;FUR-CH-10001714
2368;CA-2018-123659;2022-05-11;2022-05-14;First Class;MN-17935;OFF-PA-10002464
2369;US-2017-129469;2021-12-22;2021-12-26;Standard Class;KL-16555;FUR-FU-10002298
2370;US-2017-129469;2021-12-22;2021-12-26;Standard Class;KL-16555;OFF-AR-10000315
2371;CA-2018-155152;2022-10-05;2022-10-07;Second Class;MP-17965;TEC-AC-10004353
2372;CA-2017-159940;2021-10-05;2021-10-09;Second Class;BF-11020;FUR-FU-10004973
2373;CA-2017-159940;2021-10-05;2021-10-09;Second Class;BF-11020;OFF-FA-10000936
2374;CA-2017-159940;2021-10-05;2021-10-09;Second Class;BF-11020;OFF-PA-10001609
2375;CA-2017-159940;2021-10-05;2021-10-09;Second Class;BF-11020;FUR-CH-10000785
2376;CA-2018-119669;2022-04-24;2022-04-30;Standard Class;TP-21130;OFF-FA-10000053
2377;US-2015-164616;2019-11-17;2019-11-19;Second Class;MS-17770;OFF-BI-10001718
2378;US-2015-164616;2019-11-17;2019-11-19;Second Class;MS-17770;OFF-SU-10004768
2379;CA-2016-148628;2021-03-06;2021-03-11;Standard Class;KM-16375;OFF-PA-10003883
2380;CA-2017-118052;2021-08-04;2021-08-08;Standard Class;BE-11455;OFF-FA-10004248
2381;CA-2017-118052;2021-08-04;2021-08-08;Standard Class;BE-11455;OFF-PA-10002581
2382;CA-2017-118052;2021-08-04;2021-08-08;Standard Class;BE-11455;FUR-FU-10004848
2383;US-2018-117534;2022-06-23;2022-06-24;First Class;CV-12295;OFF-AP-10002403
2384;US-2018-117534;2022-06-23;2022-06-24;First Class;CV-12295;OFF-AR-10003087
2385;US-2018-117534;2022-06-23;2022-06-24;First Class;CV-12295;OFF-BI-10002026
2386;US-2018-117534;2022-06-23;2022-06-24;First Class;CV-12295;TEC-PH-10000141
2387;US-2018-117534;2022-06-23;2022-06-24;First Class;CV-12295;TEC-CO-10000971
2388;CA-2016-145065;2021-03-12;2021-03-15;First Class;DK-13375;OFF-FA-10001229
2389;CA-2016-145065;2021-03-12;2021-03-15;First Class;DK-13375;OFF-BI-10002437
2390;US-2016-127040;2021-03-06;2021-03-10;Standard Class;SG-20605;OFF-PA-10004255
2391;US-2016-127040;2021-03-06;2021-03-10;Standard Class;SG-20605;OFF-PA-10001184
2392;US-2016-127040;2021-03-06;2021-03-10;Standard Class;SG-20605;TEC-AC-10002637
2393;US-2016-127040;2021-03-06;2021-03-10;Standard Class;SG-20605;FUR-FU-10002878
2394;CA-2017-128111;2021-06-15;2021-06-21;Standard Class;CS-12355;OFF-AR-10000588
2395;CA-2016-137897;2021-02-12;2021-02-17;Standard Class;PJ-18835;TEC-AC-10002217
2396;CA-2016-137897;2021-02-12;2021-02-17;Standard Class;PJ-18835;TEC-AC-10001267
2397;CA-2016-137897;2021-02-12;2021-02-17;Standard Class;PJ-18835;OFF-PA-10004041
2398;CA-2018-169264;2022-11-12;2022-11-14;Second Class;NP-18700;OFF-LA-10001613
2399;CA-2018-169264;2022-11-12;2022-11-14;Second Class;NP-18700;OFF-AR-10000246
2400;CA-2018-147361;2022-12-08;2022-12-14;Standard Class;SB-20290;OFF-ST-10001809
2401;CA-2018-147361;2022-12-08;2022-12-14;Standard Class;SB-20290;OFF-ST-10002214
2402;CA-2018-145877;2022-06-30;2022-07-03;Second Class;AS-10090;OFF-ST-10000649
2403;CA-2018-145877;2022-06-30;2022-07-03;Second Class;AS-10090;OFF-EN-10001990
2404;US-2017-110170;2021-12-26;2022-01-01;Standard Class;HM-14860;FUR-BO-10000780
2405;CA-2018-108574;2023-01-05;2023-01-09;Standard Class;MG-18145;TEC-AC-10002049
2406;CA-2018-108574;2023-01-05;2023-01-09;Standard Class;MG-18145;TEC-PH-10003555
2407;CA-2018-108574;2023-01-05;2023-01-09;Standard Class;MG-18145;TEC-PH-10000702
2408;CA-2018-144589;2022-04-20;2022-04-25;Standard Class;TM-21010;OFF-AR-10003631
2409;CA-2018-144589;2022-04-20;2022-04-25;Standard Class;TM-21010;TEC-PH-10003072
2410;CA-2018-155985;2022-06-21;2022-06-23;First Class;BE-11335;FUR-FU-10000758
2411;CA-2015-162684;2019-10-30;2019-11-04;Standard Class;AS-10630;OFF-FA-10000992
2412;CA-2016-142041;2020-09-05;2020-09-07;Second Class;EM-13810;OFF-BI-10004187
2413;CA-2015-151295;2020-02-10;2020-02-14;Standard Class;JA-15970;OFF-PA-10001947
2414;CA-2015-151295;2020-02-10;2020-02-14;Standard Class;JA-15970;FUR-TA-10002356
2415;CA-2017-156300;2022-03-29;2022-04-02;Standard Class;TB-21595;FUR-CH-10001714
2416;CA-2016-146087;2020-10-04;2020-10-09;Standard Class;PP-18955;FUR-BO-10002824
2417;CA-2018-168655;2023-01-10;2023-01-16;Standard Class;ML-18040;TEC-AC-10002842
2418;CA-2018-168655;2023-01-10;2023-01-16;Standard Class;ML-18040;OFF-BI-10002082
2419;CA-2017-107202;2021-08-19;2021-08-26;Standard Class;LC-16930;TEC-MA-10000112
2420;CA-2018-159597;2023-02-07;2023-02-12;Standard Class;MC-17590;OFF-ST-10002289
2421;CA-2018-159597;2023-02-07;2023-02-12;Standard Class;MC-17590;TEC-AC-10004171
2422;CA-2017-155551;2021-07-17;2021-07-22;Standard Class;CR-12580;OFF-ST-10003656
2423;CA-2017-155551;2021-07-17;2021-07-22;Standard Class;CR-12580;OFF-PA-10001560
2424;US-2018-147669;2023-03-25;2023-03-30;Standard Class;SV-20935;TEC-AC-10002473
2425;US-2018-147669;2023-03-25;2023-03-30;Standard Class;SV-20935;OFF-BI-10000632
2426;US-2018-147669;2023-03-25;2023-03-30;Standard Class;SV-20935;FUR-TA-10002645
2427;US-2018-147669;2023-03-25;2023-03-30;Standard Class;SV-20935;OFF-FA-10002975
2428;CA-2017-169922;2021-09-09;2021-09-15;Standard Class;MZ-17515;OFF-BI-10003784
2429;CA-2017-169922;2021-09-09;2021-09-15;Standard Class;MZ-17515;OFF-BI-10001617
2430;CA-2017-169922;2021-09-09;2021-09-15;Standard Class;MZ-17515;FUR-FU-10004415
2431;CA-2018-100748;2022-08-11;2022-08-18;Standard Class;RB-19795;OFF-LA-10000240
